Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu1059	  1	  1	  3	  1	  0	  2	  1	  6	  1	  1	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  0	  0	  3	  0	  1	  1	  1	  0	  2	  1	  1	  0	  1	  0	  0	  5	  0	  2	  3	  8	128	290	  5	  1	  1	 10	 63	242	  2	  3	  3	 11	152	385	  4	  3	  3	 12	 64	159	  3	  1	  1	  0	 36	114	  1	  4	  0	  0	 43	 97
Otu106	   2	   2	   6	   3	   0	   1	   4	  22	  13	  26	   0	   6	   5	   7	   1	   4	   0	   1	  15	   5	   0	   7	   3	   7	   6	   2	   1	   0	   2	   3	   3	   2	  11	   2	  21	   6	   9	  16	  14	  94	 461	 426	  26	  38	  28	 605	1381	2270	  10	  11	   7	 111	 491	 473	  16	  83	  27	 601	 745	 531	   3	   4	   2	   2	 126	 103	   7	  36	   8	  56	 315	 220
Otu1060	  3	 12	 12	 43	  3	 24	  3	  7	  5	 36	  1	 16	  3	 20	  1	 35	 13	 75	  1	  8	  0	 13	  4	 34	  7	  3	  7	  8	 24	 21	  5	  2	  3	  7	  3	 13	 23	 24	 16	 59	 63	 83	  3	  5	 12	 25	 29	 47	 19	 41	 23	 84	 89	129	  9	 28	 20	 51	 51	 33	  7	 17	 12	  0	 23	 41	  3	 23	 15	  1	 38	 27
Otu1061	 32	154	236	 92	  3	  6	 28	102	110	 75	  1	  6	123	156	 35	 99	  8	 30	 85	103	 36	 24	  5	  8	 63	 16	 89	 27	 15	  5	 36	 10	 83	 24	  6	  4	  4	 14	  5	  3	  5	 10	  0	 13	  3	  1	  7	  3	  2	  2	  4	  4	 12	 16	  0	  4	  1	  4	  2	  6	  1	  4	  3	  0	  7	  1	  0	  4	  1	  0	  5	  0
Otu1062	116	208	455	 19	  0	  0	130	162	245	  6	  0	  1	399	222	 55	 23	  1	  3	219	 77	 39	  1	  1	  2	178	  8	106	  2	  0	  0	 84	  3	 90	  2	  2	  0	 14	 57	 10	  2	  3	  4	 17	 47	 69	  3	  6	  2	  3	  8	  5	  1	  0	  4	  7	  4	  6	  6	  0	  0	  3	  4	  0	  0	  0	  0	  2	  0	  3	  0	  1	  1
Otu1063	 99	 81	173	  2	  0	  0	110	 59	 90	  1	  0	  0	330	 84	 19	  6	  1	  4	189	 36	  9	  0	  1	  1	158	  7	 54	  0	  0	  0	 95	  2	 73	  1	  0	  0	 14	 22	  6	  2	  7	  4	  5	  5	  8	  0	  4	  1	  1	 13	  6	  2	  2	 14	  5	  6	  3	  0	  0	  1	  2	  7	  1	  0	  1	  1	  0	  4	  0	  0	  0	  1
Otu1064	  6	 53	 32	 62	  7	 38	 10	 26	 29	 58	  5	 29	 34	 53	  4	 69	 30	124	 19	 36	  3	 33	 26	 85	 23	  9	 20	 18	 77	 56	 10	  1	 11	 18	 21	 29	 47	 46	 43	 10	 12	 44	  9	  7	 17	  4	 14	 12	 72	 76	 57	  9	 24	 51	 10	 14	  7	  2	  8	  8	 20	 40	 18	  1	  5	 31	  5	 11	  8	  0	  3	 13
Otu1065	 3	 3	 7	 3	 0	 0	 1	 4	 3	 0	 0	 0	 5	 3	 0	 2	 0	 0	 3	 4	 0	 1	 0	 0	 0	 0	 3	 0	 0	 0	 1	 0	 1	 0	 1	 0	79	45	65	 0	 1	 0	29	21	46	 0	 0	 0	38	25	22	 0	 0	 1	11	 5	20	 0	 0	 0	 2	 6	 2	 1	 0	 2	 0	 1	 3	 0	 2	 2
Otu1066	 34	 57	190	  3	  0	  0	 13	 31	112	  0	  0	  0	 88	 66	 23	  0	  0	  1	 98	 28	 19	  1	  0	  0	 53	  5	 72	  0	  0	  0	 27	  1	 55	  0	  0	  0	  9	  8	  6	  0	  1	  0	  0	  4	  0	  0	  0	  0	  2	 10	  1	  0	  1	  0	  1	  5	  0	  0	  0	  0	  3	  1	  2	  0	  0	  0	  0	  0	  0	  0	  1	  0
Otu1068	 7	30	15	28	 3	 0	12	34	19	47	 1	 0	39	25	 1	45	 4	 0	14	31	 5	14	 0	 0	19	 5	14	 4	 8	 0	10	 6	11	 7	 3	 0	 9	42	 5	 0	 1	 3	 8	38	 8	 0	 3	 3	 6	37	 9	 0	 3	 5	 6	69	 1	 0	 1	 0	 5	18	 1	 0	 0	 3	 4	43	 3	 0	 2	 8
Otu1069	 17	 95	111	 20	  0	  1	 18	 94	133	 22	  2	  0	 60	 46	 10	  8	  0	  1	114	110	 19	  7	  0	  1	 32	  7	 43	  4	  1	  0	 58	 11	116	  7	  0	  0	  4	  4	  3	  0	  3	  2	  1	  4	  4	  1	  8	  0	  0	  1	  2	  0	 13	  2	  1	  3	  0	  0	  2	  0	  0	  0	  0	  1	  0	  1	  4	  0	  1	  0	  2	  1
Otu107	  29	 137	  94	 194	  11	  41	  41	  89	 100	 351	   9	  36	  92	 166	   5	 196	  21	 112	  56	 130	  15	 155	  31	 148	  42	  17	  35	  44	  87	  39	  52	   2	  66	  84	  56	  47	 675	 543	1017	 121	 279	 311	 300	 225	 566	  42	 184	 158	 999	 889	1488	 102	 354	 387	 493	 584	 650	  58	 171	 136	 635	 490	 426	   9	  73	 104	 452	 563	 484	   2	 130	 132
Otu1070	 1	14	 3	32	 3	20	 0	 6	 0	52	10	 8	 3	17	 0	19	 8	41	 1	13	 1	19	14	47	 0	 3	 1	 6	47	13	 1	 4	 0	 8	30	13	 2	 0	 0	 1	 4	 1	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0	 1	 2	 0	 0	 0	 0	 0	 0
Otu1071	  0	 19	  0	 70	  1	  8	  2	  6	  1	161	  2	 11	  1	  3	  0	 74	  5	 13	  0	  4	  1	 67	  6	 15	  0	  0	  0	 11	 15	  2	  0	  1	  1	 41	 26	 10	 10	  0	  6	  0	  1	  0	  3	  2	  5	  0	  2	  2	 11	  2	  3	  0	  0	  2	  9	  2	  6	  0	  0	  1	  2	  1	  2	  0	  1	  0	  4	  6	  7	  0	  0	  0
Otu1072	  8	  9	 13	  1	  0	  0	  5	 40	  7	  0	  0	  0	 14	 24	  1	  0	  1	  0	 47	106	  4	  0	  0	  1	 21	  0	  7	  0	  0	  0	 63	  6	 50	  0	  0	  0	  1	  0	  0	  0	  2	  0	  0	  2	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1
Otu1073	  0	  0	  0	  0	  0	  0	  0	  1	  0	 15	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 29	  0	  0	  1	  0	  0	298	  9	  0	  2	  0	  0	  6	  0	  0	  0	  0	  0	 24	  0	  9	  0	  3	  0	  1	  0	  0	  0	  0	  0	  1	  0	  1	  3	  4
Otu1074	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	  0	  1	  1	  1	  3	  0	  0	  0	  0	  1	  0	  1	  2	  0	277	 10	  4	  0	  0	  0	 69	  3	  1	  0	  2	  3	323	 16	  2	  0	  3	  3	 90	  6	  1	  0	  0	  0	 13	  6	  0	  2	  1	  0	  5	  5	  2
Otu1075	  2	 15	 11	 21	  0	  1	  4	 44	 27	 26	  0	  5	  3	 12	  5	 29	  1	  5	  6	 29	  3	 14	  8	  4	  4	  0	  3	  5	 10	  0	  2	  0	  8	  7	  1	  0	  0	 13	  1	  0	 42	 44	  4	 14	  1	  4	148	300	  0	 11	  0	  0	 40	 32	  1	  6	  0	  1	 70	 29	  0	  1	  1	  0	  6	  4	  0	  3	  0	  0	 14	 16
Otu1076	  3	  4	  4	 12	  0	  0	  2	  1	  9	  4	  0	  0	 10	  7	  0	  5	  1	  1	  6	  4	  0	  1	  1	  0	  1	  0	  2	  2	  2	  0	  3	  0	  1	  1	  0	  0	 82	119	 43	  0	  1	  4	 14	 29	 13	  0	  1	  2	 41	156	 85	  5	  1	  9	  7	 47	 20	  4	  2	  3	 19	 47	 11	  0	  1	  1	  9	 16	 13	  0	  0	  1
Otu1077	10	 1	 0	 0	 0	 0	25	 2	 3	 0	 0	 0	 9	 0	 0	 0	 0	 1	16	 3	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 8	 0	 4	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	99	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	68	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	18	 0
Otu1078	 15	 27	182	 12	  0	  1	 15	 22	 83	  9	  1	  0	 57	 41	 23	  8	  0	  1	 33	 12	 21	  1	  0	  1	 39	  1	 56	  4	  1	  0	 17	  2	 64	  2	  1	  1	  3	  3	  5	  0	  2	  4	  0	  1	  0	  0	  2	  1	  4	  2	  3	  0	  0	  2	  0	  3	  0	  2	  0	  1	  1	  3	  3	  0	  0	  0	  3	  2	  0	  1	  0	  0
Otu108	  7	 33	 20	 83	  6	 10	 39	139	 45	412	 19	 40	 16	 20	  1	 79	  3	 15	 30	 84	  7	115	 12	 27	  7	  2	 10	 15	 22	  2	  4	  2	 28	 60	 11	  8	  2	  9	  2	  7	 49	  9	150	 32	 37	221	233	145	  6	  4	  5	 15	 66	 10	 66	 59	 21	169	198	 34	  0	  2	  1	  0	 15	  0	 17	 19	  6	  4	 74	 21
Otu1080	  5	 16	 16	  8	  0	  1	  4	  3	 13	  7	  1	  1	 14	  9	  2	  4	  1	  7	  6	  6	  0	  2	  0	  1	  6	  2	  4	  5	  5	  0	  2	  0	  4	  5	  2	  0	140	 61	128	  9	  9	 34	 29	 11	 61	  0	  2	  8	155	 98	171	  4	 10	 38	 46	 33	 52	  1	  2	  8	115	 19	 74	  0	  3	 17	 35	 18	 26	  0	  4	  8
Otu1081	  5	 13	  5	  1	  0	  0	  0	  1	  3	  0	  0	  0	 11	  0	  0	  2	  0	  0	  6	  0	  0	  1	  0	  0	  8	  0	  0	  0	  0	  0	  5	  1	  2	  1	  0	  0	 84	 93	117	  2	  0	  2	 52	 36	 88	  0	  2	  2	 98	111	166	  2	  0	  1	 43	 91	 97	  1	  2	  0	 52	 15	 41	  0	  0	  5	 25	 14	 35	  0	  0	  0
Otu1082	  1	  2	  4	  8	  0	 47	  0	  2	  1	  3	  0	 21	  0	  6	  0	  4	  3	144	  3	  2	  0	  3	  2	 60	  0	  0	  0	  0	  1	 34	  0	  0	  0	  1	  1	 23	  0	  2	  0	 25	 34	 93	  1	  0	  0	  2	 20	 43	  3	  2	  1	 14	 39	 98	  2	  4	  1	 18	 18	  9	  1	  2	  1	  2	 18	 18	  0	  5	  1	  2	  9	 19
Otu1083	  0	  0	  2	 12	  0	  4	  3	  0	  1	 20	  3	 10	  0	  0	  0	  3	  0	  1	  1	  0	  0	  8	  0	  6	  0	  0	  0	  1	  4	  2	  0	  0	  2	  4	  1	  1	161	  0	  0	  1	  0	  0	129	  0	  3	  0	  0	  0	133	  0	  0	  0	  0	  1	 64	  2	  1	  0	  0	  3	 33	  0	  0	  0	  0	  0	 12	  0	  1	  0	  1	  0
Otu1084	  0	  0	  4	  2	  0	  0	  0	  3	  0	  0	  0	  0	  0	  4	  0	  2	  0	  0	  1	  3	  0	  0	  1	  0	  1	  0	  1	  1	  0	  0	  0	  1	  0	  1	  0	  0	  2	  0	  0	  0	  2	  2	  1	  0	  2	  0	  0	  1	111	 13	  2	  0	  2	  6	  5	  3	 12	  0	  4	  7	 23	373	  0	  0	  0	  3	  0	 22	  0	  0	  2	  5
Otu1085	 4	 3	14	 1	 0	 0	16	 4	33	 0	 0	 0	 8	 1	 0	 0	 1	 0	10	 7	 0	 0	 0	 0	 2	 0	 3	 0	 0	 0	 9	 0	 9	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 4	14	 0	11	 0	 0	 6	 2	 0	15	 1	 0	22	 9	 2	 8	 0	 2	 1	 0	 0	 0	 0	 0	 4	 4	 0	 9	 0
Otu1086	  0	  1	  0	  0	  0	  0	  0	  2	  0	  5	  0	  0	  1	  0	  0	  1	  0	  1	  0	  0	  0	  1	  1	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  1	  0	  1	  1	  2	  0	  0	 16	 12	  0	 27	 19	 17	675	  0	  0	  1	  0	  1	 14	  9	  1	  8	 21	 11	141	  0	  0	  0	  0	  3	  8	  1	  2	  1	  0	  6	 60
Otu1088	  1	  1	  0	  0	  0	  2	  1	  2	  0	  1	  0	  6	  2	  0	  0	  0	  0	  0	  1	  0	  0	  3	  0	286	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	 11	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  2	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1089	  5	 66	 63	 37	  2	 71	  6	 71	 34	 33	  3	 33	 33	124	  7	 28	  5	157	 36	123	  5	 11	  4	 74	 18	  6	 22	  4	 19	 31	 19	  7	 30	  4	  7	 19	 29	 68	 56	 50	 23	 44	  9	 37	 39	 11	  9	 59	 24	 57	 64	 36	 24	 57	 15	 70	 37	 30	  8	 17	  3	 29	  7	  0	  5	 17	  4	 27	 13	  2	  3	 10
Otu109	  0	  1	  0	 16	  1	  8	  4	 13	  7	 52	  6	 36	  0	  2	  0	 12	  4	  9	  4	  4	  1	 19	 15	 84	  0	  0	  0	  4	  5	  2	  4	  2	  3	  8	 16	 19	 34	  7	 29	  3	  1	 29	398	 32	264	369	 19	524	 21	  7	 36	  5	  3	 24	673	 60	153	355	 20	114	  5	  7	  3	  0	  4	  1	242	 14	 28	 14	 10	106
Otu1090	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	113	 47	 25	  0	  0	  0	 35	 27	 20	  1	  0	  0	145	 94	 54	  0	  0	  0	 78	 31	  8	  0	  0	  0	  6	 23	  9	  0	  0	  0	  9	 14	  5
Otu1091	 23	 21	106	  0	  0	  0	 25	 18	 48	  2	  0	  0	 98	 15	  3	  4	  0	  1	 62	  8	  5	  0	  1	  1	 53	  0	 26	  1	  0	  0	 27	  0	 29	  2	  1	  2	 17	 41	 25	  0	  0	  5	  6	 11	 10	  0	  3	  1	 26	 54	 63	  0	  2	  3	  6	 28	 14	  1	  0	  1	 14	 30	 11	  0	  0	  2	  4	 14	  3	  0	  1	  1
Otu1092	 33	 40	 61	 15	  0	  0	 13	 21	 22	 14	  0	  0	110	 50	  6	  9	  0	  2	 70	 20	  6	  1	  0	  0	 71	  6	 22	  3	  0	  0	 37	  3	  8	  6	  0	  1	  3	  8	  2	  1	  3	  0	  0	  1	  0	  0	  0	  1	  2	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	  0	  0	  0	  1	  2	  1	  1	  0	  1	  0
Otu1093	 10	121	 82	222	  7	 66	  7	 77	 46	210	  4	 25	 55	151	 15	217	 46	217	 22	 88	 15	 89	 23	 91	 31	 15	 55	 49	124	 88	 16	  3	 45	 61	 41	 24	  9	 13	  9	 39	 50	 19	  9	  7	  4	 16	 31	 16	  5	 12	 12	 73	 73	 45	  4	  5	  2	 33	 30	  5	  0	 12	  3	  3	  9	  7	  2	  2	  7	  1	 20	  2
Otu1094	  0	  1	  0	 83	  0	  9	  0	  8	  2	101	  1	 25	  0	  2	  0	 52	  1	 18	  1	  1	  0	 46	  3	 61	  0	  1	  2	 18	 16	  4	  0	  0	  2	 39	  4	 22	  3	  1	  3	 18	 10	 19	 18	  3	  8	 28	  6	 46	  5	  1	  1	  5	 15	 23	 21	  8	  5	 29	  5	 13	  3	  3	  0	  1	  3	  4	  7	  3	  2	  0	  1	  9
Otu1095	  1	  7	  1	121	  0	  0	  0	  6	  2	122	  2	  1	  0	  9	  2	 88	  0	  1	  1	 10	  0	 62	  3	  1	  0	  0	  0	 29	  2	  0	  0	  0	  1	 60	  4	  0	  1	  0	  1	  0	  4	138	  2	  3	  0	  0	  6	133	  3	  1	  3	  2	  2	 68	  3	  1	  1	  1	  7	 40	  1	  2	  0	  1	  2	 12	  0	  3	  0	  0	  3	 18
Otu1096	  0	 10	  0	 90	  2	 22	  2	 15	  1	263	 13	 79	  1	  7	  0	 32	 10	 50	  1	 33	  1	 40	 18	 66	  0	  0	  0	  7	  6	 10	  2	  1	  3	 19	 16	 16	  0	  0	  0	  0	  3	  0	  0	  0	  4	  0	 10	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  1	  0	  1	  0
Otu1097	  1	  3	  1	 60	  0	  6	  0	  3	  0	108	  2	  6	  0	  4	  0	 58	  4	 12	  1	  3	  0	 55	  8	 14	  0	  0	  0	 16	  6	  5	  0	  1	  0	 44	 12	 12	  5	  0	  6	  0	  0	  0	  2	  0	  4	  0	  3	  0	  6	  0	  2	  0	  0	  1	 12	  0	  7	  0	  0	  0	  1	  1	  1	  0	  0	  1	  2	  0	  3	  0	  0	  0
Otu1098	  3	 19	 13	  2	  0	  0	  6	 15	  6	  3	  0	  0	  9	 11	  2	  3	  0	  0	 10	  4	  0	  0	  0	  1	  6	  1	  2	  0	  0	  0	  3	  1	  4	  0	  0	  1	 45	 16	  6	  0	  0	  0	112	 35	 14	  0	  0	  0	  8	 10	  4	  0	  0	  0	 55	 20	  6	  0	  0	  2	  0	  3	  0	  0	  0	  2	  0	  4	  2	  0	  0	  2
Otu1099	 1	 1	 0	 0	 0	 0	 0	 6	 2	 8	 3	 0	 0	 2	 0	 1	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 9	 3	 3	 5	 0	10	20	 3	 0	47	 8	 2	 1	 0	 2	11	 5	 2	23	 1	 0	22	 1	 0	 3	 0	 0	 2	31	 0	15	 0	 0	 5	 8
Otu11	 175	 796	 591	1038	  59	 421	 283	 733	 614	1615	  86	 423	 656	 695	  69	1002	 172	1275	 505	 586	  74	 719	 219	1218	 365	  73	 203	 283	 618	 423	 255	  54	 342	 440	 347	 474	1054	 869	1259	1131	 703	1672	 646	 519	 937	 761	 568	2301	1009	1369	1513	 914	1012	1950	 819	1218	 869	 849	 535	 868	 594	 384	 476	  44	 236	 437	 417	 424	 479	  87	 305	 766
Otu110	 26	 14	100	  2	  1	  0	 47	 38	 83	  4	  1	  0	 57	 15	  3	  0	  0	  1	 58	 15	 11	  1	  2	  1	 24	  2	 17	  0	  0	  0	 23	  3	 50	  1	  2	  2	 30	361	 33	  1	  1	 20	 21	329	131	  0	  4	 50	 14	285	 12	  6	  0	 12	 29	682	 53	  5	  1	 10	 11	 81	  1	  0	  1	 29	  1	177	 13	  0	  2	 70
Otu1100	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 6	 2	 0	 4	28	16	14	19	 0	 9	36	 3	10	 6	 0	 6	15	21	35	14	 0	 3	17	 4	 3	 4	 0	 3	 7	19	 8	 3	 0	 1	12
Otu1101	 39	136	197	 84	  5	  8	 14	115	118	 72	  0	  3	108	192	 29	 83	  4	 27	 71	144	 39	 29	  5	  8	 66	  8	 95	 15	 14	  3	 34	  8	 87	 19	  2	  1	  2	  6	  0	  3	  4	  7	  2	 13	  2	  1	  1	  1	  1	  1	  0	  4	  7	 17	  0	  1	  1	  4	  2	  6	  0	  1	  0	  0	  6	  2	  1	  1	  0	  0	  8	  1
Otu1102	 17	 20	 37	 17	  0	  2	 55	 92	 28	 28	  0	  0	113	 25	  2	 11	  0	  3	147	108	  4	  1	  0	  5	 43	  4	 13	  3	  0	  2	 78	  2	 49	  3	  2	  1	  1	  7	  1	  1	  1	  1	 17	  2	  8	  0	  4	  0	  1	  2	  0	  1	  2	  1	  4	  3	  0	  6	 11	  3	  0	  0	  0	  0	  1	  1	  0	  1	  1	  2	  1	  1
Otu1103	12	28	43	54	 0	 5	10	22	28	65	 2	 2	30	12	 2	32	 4	10	13	12	 3	13	 6	 3	14	 0	 7	 8	14	 4	 7	 1	10	 8	 6	 1	 4	 8	 1	 1	10	 2	 1	 5	 2	 1	 7	 0	 1	12	 5	 0	 5	 2	 0	 6	 1	 0	 2	 2	 0	 5	 0	 0	 2	 0	 1	 0	 0	 0	 2	 1
Otu1104	 1	 2	 0	35	 4	 5	 1	 3	 2	69	 7	 4	 2	 1	 0	14	23	 8	 5	 0	 1	11	56	19	 0	 0	 1	 0	22	14	 1	 3	 0	 8	66	12	 1	 0	 1	 0	 1	 0	 6	 1	 2	 1	 1	 1	 1	 1	 1	 0	 1	 0	 1	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0	 0	 1	 0	 0	 0	 1
Otu1105	 1	 5	 1	 7	 1	49	 0	 2	 3	 3	 0	17	 1	 2	 0	 2	 1	99	 0	 0	 0	 6	 1	52	 2	 1	 0	 2	 5	38	 0	 0	 1	 1	 0	19	 3	 4	16	98	26	16	 3	 1	 3	24	 5	 6	 7	 2	19	80	25	13	 1	 7	 4	22	 4	 1	 5	 3	 4	 1	 1	 6	 1	 1	 1	 5	 2	 0
Otu1106	 5	 8	 3	 5	 0	 0	 2	 4	 3	 7	 0	 0	11	 4	 4	 4	 0	 0	 2	 1	 0	 3	 1	 0	 5	 0	 0	 2	 1	 1	 3	 0	 6	 1	 0	 0	47	41	44	 1	 1	 4	12	14	18	 0	 5	 0	54	55	77	 1	 1	 4	 9	17	15	 0	 2	 0	22	27	20	 0	 0	 1	 6	15	 9	 0	 1	 0
Otu1107	 48	 47	 51	  0	  0	  0	 71	 28	 33	  1	  0	  0	164	 40	  5	  0	  0	  1	111	 26	  6	  1	  1	  3	 79	  3	 10	  0	  0	  0	 51	  3	  5	  0	  0	  0	  0	  4	  0	  0	  3	  4	  0	  0	  2	  0	  3	  0	  0	  2	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  0	  1	  0	  1	  1	  0	  0	  0
Otu1108	 19	 78	141	  1	  0	  0	 14	 57	 79	  2	  0	  0	 60	 84	 16	  4	  0	  0	 30	 53	 10	  1	  0	  3	 45	  7	 52	  0	  0	  0	 32	  2	 60	  1	  0	  0	  4	 18	  0	  1	  1	  3	  1	 11	  1	  1	  2	  0	  4	  6	  2	  2	  1	  3	  3	  1	  0	  1	  0	  1	  2	  0	  0	  0	  0	  0	  1	  2	  0	  0	  0	  0
Otu1109	26	68	77	62	 2	 1	 8	50	65	62	 1	 2	80	66	14	75	 1	 5	39	33	 9	28	 2	 0	49	 7	35	16	 6	 0	20	 5	32	25	 4	 0	 1	 1	 7	 1	 4	 2	 2	 3	 0	 0	 4	 0	 1	 1	 1	 0	 0	 9	 0	 2	 0	 3	 0	 3	 0	 3	 1	 0	 3	 2	 0	 0	 1	 0	 0	 0
Otu111	  0	  6	  9	  6	  0	  6	  1	 10	  3	  6	  1	  1	  4	  1	  1	  4	  1	  5	  0	  3	  0	  0	  0	  8	  1	  0	  2	  2	  1	  2	  2	  0	  2	  0	  0	  2	  5	  1	  3	  3	 22	623	  4	  1	  1	  0	 11	256	  0	  3	  4	  0	 26	999	  3	  1	  0	  2	 14	157	  4	  1	  1	  1	  8	397	  0	  0	  0	  4	 10	539
Otu1110	18	45	76	 2	 0	 0	29	41	59	 5	 0	 0	89	52	 9	 0	 0	 0	65	26	18	 2	 0	 1	59	 3	21	 0	 2	 1	30	 3	46	 0	 0	 0	 0	 4	 2	 1	 1	 1	 1	 0	 1	 1	 3	 0	 0	 3	 1	 1	 3	 5	 1	 4	 2	 3	 0	 6	 1	 3	 0	 0	 0	 0	 1	 1	 1	 0	 0	 0
Otu1111	  0	  5	  6	 11	  2	  1	  0	  6	  3	  7	  0	  2	  2	 12	  0	  3	  2	 10	  2	 11	  0	  3	  0	  7	  2	  0	  4	  2	  9	  5	  5	  0	  3	  5	  0	  5	 60	 42	 40	 95	 23	 90	 26	 25	 40	  9	  6	 44	 75	 74	 35	 90	 24	138	 27	 66	 38	 27	  8	 13	 62	 27	 21	  2	 12	 23	 28	 58	 27	  3	  5	 13
Otu1112	 14	  7	 17	  1	  0	  1	  7	  3	  7	  1	  1	  0	 20	  6	  1	  1	  0	  0	  9	  3	  0	  2	  1	  2	 12	  1	  4	  0	  0	  0	 16	  1	  6	  1	  1	  0	113	 65	150	  0	  2	  1	 43	 27	 68	  1	  2	  3	151	 96	220	  1	  2	 12	 62	 52	 77	  3	  0	  1	 87	 68	 69	  1	  0	  8	 33	 50	 40	  0	  1	  7
Otu1113	  2	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  0	  1	  2	  0	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	240	  1	 52	  1	  1	  0	204	  3	 61	  0	  1	  0	 36	  4	  5	  0	  0	  0	 26	  2	 12	  0	  1	  3	  2	  0	  0	  0	  0	  4	  0	  0	  2	  0	  0	  0
Otu1114	 34	 57	184	  0	  0	  0	 38	122	120	  0	  0	  0	 79	 46	 20	  0	  0	  0	 51	 56	 10	  0	  0	  1	 39	  3	 60	  0	  0	  0	 18	  7	 52	  0	  0	  0	  2	  1	  0	  0	  0	  0	  1	  1	  1	  0	  3	  0	  0	  0	  0	  1	  1	  1	  1	  0	  1	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1115	 85	205	270	  1	  0	  0	 65	119	122	  0	  0	  0	131	131	 14	  0	  1	  1	 79	 69	 16	  0	  1	  0	 56	  8	 39	  1	  0	  0	 40	  1	 44	  0	  1	  0	 78	 55	 55	  1	  3	  2	 33	 30	 26	  0	  1	  0	  7	 36	 10	  5	  1	  2	 22	 35	  9	  1	  0	  0	  3	  2	  2	  0	  0	  4	  2	  9	  1	  0	  0	  3
Otu1116	26	 0	45	 0	 0	 0	41	 0	27	 0	 0	 0	93	 2	 0	 0	 0	 2	75	 1	 3	 0	 0	 1	42	 0	11	 0	 0	 0	27	 0	14	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
