Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu155	  15	  16	   6	3932	 758	   9	  14	   7	  17	 213	 124	   5	  15	  17	  19	 527	 570	  62	   5	  13	   5	 139	 106	   6	   8	   5	   5	 168	 402	 108	   2	  30	  11	  80	 467	   2	   4	  13	  14	   2	   5	   8	  10	   0	   2	   4	   3	   3	   2	   6	  11	   6	  14	  15	   5	   9	   4	   4	   6	   7	   5	   4	   3	   0	   8	  14	   1	   5	   1	   0	   3	   3
Otu1550	  0	  0	  0	  0	  0	  0	  0	188	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1551	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	43	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	19	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1
Otu1552	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  6	  0	122	  0	  1	  0	  1	  0	  0	  0	  2	  0	  6	  1	 26	  0	  1	  0	  1	  0	  0	  0	  0	  0	  2	  0	 20	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1553	  8	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	134	246	126	  0	  0	  0	  2	  8	  2	  0	  0	  0	  7	 42	  9	  0	  0	  0	  2	 11	  0	  0	  0	  0	  1	  1	  0	  0	  0	  1	  1	  1	  0	  0	  0	  0
Otu1554	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	25	 0	 0	 0	 0	 1	 2	 0	 0	 0	11	 0	50	 0	 0	 0	 0	 3	 3	 0	 0	 0	 0	13	 9	 0	 0	 0	 0	 0	 9
Otu1555	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	33	 2	 5	 0	 0	 0	 1	 0	 0	 0	 0	 0	24	15	 2	 0	 0	 0	12	 0	13	 0	 0	 0	31	48	 1	 0	 0	 3	 9	 1	16	 0	 1	 4
Otu1556	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  0	  0	  0	  0	  0	  0	 33	  0	186	  0	  0	  0	  0	  3	  6	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  2	  0	  3	  0	  0	  0
Otu1557	 0	 0	 1	 7	 1	45	 0	 2	 0	 0	 0	 0	 1	 1	 0	 2	 1	 9	 0	 1	 0	 2	 0	 1	 1	 2	 1	 0	 2	 5	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 2	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
Otu1558	 0	 0	 0	 3	 0	 0	 2	 1	 1	23	 6	 0	 1	 0	 0	 3	 3	 0	 3	 0	 0	11	 0	 2	 0	 0	 2	 1	 0	 0	 1	 1	 1	 3	 1	 0	 0	 0	 0	 0	 0	 1	 0	 1	 2	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 4	 0	 1	 1	 1	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0
Otu1559	 1	 1	 0	 2	 0	23	 0	 0	29	 0	 0	 0	 2	 3	 1	 0	46	39	 0	 0	 0	 0	 0	 1	 0	 0	 3	 0	 0	 1	 0	 0	 0	 0	 2	 0	 3	 3	 1	 0	 1	 4	 0	 0	 0	 0	 1	 0	 1	 1	 0	 1	 2	 4	 0	 0	 0	 0	 0	 0	 2	 2	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0
Otu156	 121	 151	 185	 127	   5	  23	  59	  25	  73	  39	   5	   7	 297	 174	  55	  61	  18	  56	  95	  28	  13	  27	  10	  25	 158	  36	  94	  28	  54	  50	  51	   7	  37	  16	  23	   8	 730	 974	 575	   8	 198	 208	 113	 192	  50	   4	  71	  58	 214	 771	2378	  11	 225	 350	 157	 417	 195	   6	  87	  76	 376	1037	 200	   0	 105	 300	 135	 329	  81	   1	  48	  55
Otu1561	 11	 15	 12	 31	  1	  6	  0	  1	  0	  0	  0	  0	 22	 18	  3	 37	  4	 19	  0	  0	  0	  0	  0	  0	 14	  2	  9	  7	  8	 11	  1	  0	  0	  0	  0	  0	 50	 18	109	149	  7	  7	  2	  1	  0	  0	  0	  0	 25	 15	 51	197	 15	  7	  1	  1	  5	  5	  0	  0	 86	  8	 28	  8	  3	 17	  0	  0	  3	  0	  0	  0
Otu1562	 1	 0	 1	 0	 0	 0	 1	 0	 0	 3	 0	 0	 1	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	49	 0	 0	 0	 1	 0	29	 0	 0	 0	 0	 0	39	 0	 0	 1	 1	 0	54	 0	 0	 0	 0	 0	31	 2	 0	 0	 0	 0	10	 0
Otu1563	 5	 4	 3	57	 6	12	 0	 5	 3	 7	 3	 3	 0	21	 0	16	 9	42	 2	 1	 2	 7	 5	17	 5	 2	 1	 8	31	 2	 0	 0	 0	 1	 8	 2	 0	 0	 0	 0	21	 0	 0	 0	 2	 0	 5	 0	 0	 0	 0	 0	20	 0	 0	 0	 0	 0	 3	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1564	 3	 6	22	 1	 0	 0	 9	 6	13	11	 2	 2	 9	11	 6	 0	 0	 0	11	60	 3	 9	 5	 8	 2	 6	 4	 0	 3	 0	 7	17	12	 1	 2	 0	 0	 0	 0	 1	 0	 1	 6	 3	 5	 1	 1	 0	 0	 0	 3	 0	 1	 1	 6	12	 3	 4	 3	 1	 0	 0	 0	 0	 0	 0	 2	 4	 0	 0	 2	 4
Otu1565	 1	 1	 2	 1	 0	 0	 2	 0	 0	 4	 1	 0	17	 6	 1	 0	 0	 0	 3	 0	 0	 0	 1	 0	10	 0	 0	 2	 0	 0	 1	 0	 0	 1	 0	 0	21	90	 5	 1	 0	 0	 0	 9	 2	 0	 0	 0	 0	20	 2	 0	 0	 0	 3	 9	 2	 0	 0	 0	 4	12	 1	 0	 0	 1	 0	13	 0	 0	 0	 1
Otu1567	 0	 0	 1	 3	 0	 0	 0	 1	 3	30	 0	 1	 2	 3	 0	35	 0	 0	 2	 0	 0	 1	 0	 2	 0	 0	 1	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 2	 0	 1	 1	 1	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 2	 0
Otu1568	  0	  0	  0	509	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0
Otu1569	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	108	 18	  0	  0	  0	  0	  2	  1	  0	  0	  1	  0	 30	 10	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  3	  0
Otu157	   0	   0	   0	   0	   0	   0	  32	  38	  46	  31	   3	  14	   0	   0	   0	   0	   0	   0	  28	  24	   7	  22	  10	  28	   0	   0	   0	   0	   0	   0	  22	   6	  24	  20	  12	  21	  15	   5	  13	   0	   0	   0	1347	 342	1000	   9	  12	  13	   0	   2	   2	   0	   0	   0	 467	 136	 186	  10	  17	  14	   0	   2	   0	   0	   0	   0	 108	  39	  43	   0	  15	   7
Otu1570	 8	23	14	16	 1	 6	 6	14	17	 7	 1	 4	20	34	 6	 7	 7	12	 9	 8	 2	 4	 2	 3	22	 3	 6	 4	 7	 8	 3	 1	12	 1	 3	 2	13	14	11	 4	 3	 5	 8	 3	 5	 1	 1	 1	 6	 7	 2	 3	10	 2	 4	 7	 3	 1	 3	 4	10	 1	 5	 0	 4	11	 1	 4	 1	 0	 1	 3
Otu1571	31	 1	18	 0	 0	 0	 9	 1	 4	 0	 0	 0	80	 3	 2	 1	 1	 1	28	 2	 1	 0	 0	 1	46	 0	 6	 0	 0	 1	29	 0	 2	 0	 0	 1	 1	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 1	 1	 0	 2	 0	 0	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0
Otu1572	10	 1	 2	 0	 0	 0	 3	 0	 0	 0	 0	 0	15	 3	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	16	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 7	91	 6	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	25	 5	 0	 0	 0	 0	 6	 1	 0	 0	 0	 1	15	 1	 0	 0	 1	 0	19	 2	 0	 0	 1
Otu1573	  1	105	 24	  2	  0	  0	  0	 14	  8	  0	  0	  1	  1	111	 10	  0	  0	  0	  0	 20	  4	  0	  0	  1	  0	 26	  0	  1	  4	  4	  1	  6	  0	  0	  1	  0	  1	  2	  3	  0	  1	  2	  2	  3	  1	  0	  0	  0	  1	  2	  0	  0	  2	  1	  1	  0	  0	  0	  0	  0	  2	  0	  0	  0	  1	  0	  0	  0	  0	  0	  1	  0
Otu1575	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  9	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  3	220	  9	  0	  1	  0	 23	  0	 30	  0	  0	  2	  3	 28	  0	  0	  0	  1	  6	  1	 39	  0	  0	  1
Otu1576	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  3	  2	  0	  0	  0	  0	  0	248	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  9	  0	  0	  2	  0	  0	  0	  0	  0	  3	  0	  0	  0
Otu1577	 0	 3	 1	 2	 1	 1	 2	 0	 2	 4	15	 0	 2	 1	 1	 0	10	 1	 0	 2	 0	 0	 2	 2	 2	 1	 1	 0	83	 0	 0	 0	 3	 0	 3	 1	 1	 2	 2	 2	 1	 3	 0	 0	 0	 0	 2	 0	 0	 0	 0	 2	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1
Otu1578	  1	  0	  2	  0	  0	  0	  1	  1	  1	  0	  0	  1	  0	  1	  1	  2	  0	  0	  0	  0	  1	  0	  0	  0	  3	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  1	 12	  8	  1	  1	  0	  0	  2	  2	  1	  0	  0	  1	  3	202	  3	  0	  0	  0	 36	  0	 34	  0	  0	  0	 12	 20	  0	  0	  1	  5	  7	  1	 24	  0	  0	  0
Otu1579	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	19	10	12	 3	 0	 1	 8	 0	 6	15	 0	 0	14	 0	20	16	 2	 0	 2	 0	 1	 2	 0	 0	10	 0	 0	 2	 0	 0	 4	 0	 0	 6	 2
Otu158	 12	  0	  1	267	235	  5	 11	 40	  4	316	 55	  4	  0	 55	  6	538	432	155	  1	 48	  2	481	162	 44	  0	  1	  1	756	445	 21	  0	  8	  2	224	589	 79	  1	  1	  2	  0	  1	  1	  0	  4	  1	  2	  2	  2	  1	  0	  5	  3	  0	  6	  0	  1	  1	  0	  4	  8	  0	  7	  0	  0	  2	  1	  0	  5	  1	  0	  1	  0
Otu1580	 0	 2	 0	 0	 0	 0	 1	 2	 0	 1	 0	 1	 0	 0	 0	 2	 0	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	14	11	24	14	 3	 0	 0	 2	 1	 1	 9	 0	 0	 9	 0	18	 9	 3	 0	 7	 1	 0	 5	 0	 0	 6	 0	 0	 3	 0	 0	 5	 0	 0	 3	 0
Otu1581	 0	 1	 1	 0	 0	 0	 0	 1	 2	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	35	 0	 0	 5	 0	 0	 9	 0	 0	18	 1	 0	 0	 0	 0	 0	 0	 0	11	 1	 6	69	29	 0	 4	 6	 2	 0	 0	 0	 0	 0	11
Otu1582	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	25	22	42	15	 0	 0	 9	 1	 2	 2	 0	 0	11	 0	34	14	 6	 0	 8	 0	 2	 0	 0	 2	 5	 5	 2	 0	 0	 1	 2	 2	 0	 0	 0
Otu1583	  3	  1	  6	122	  1	  2	  0	  0	  1	 18	  0	  1	  2	  0	  0	 37	  0	  0	  0	  0	  0	 12	  1	  0	  0	  1	  0	  2	  0	  0	  0	  0	  2	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1584	11	22	58	 0	 0	 0	 3	14	16	 0	 0	 0	 3	 9	14	 6	 0	 0	 5	 3	 3	 0	 0	 0	 0	 9	10	 0	 0	 1	 1	29	 7	 0	37	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0
Otu1585	 0	 0	 3	32	 1	 0	 0	 0	 0	37	 0	 0	 1	 0	 0	25	 0	 0	 0	 0	 0	29	 1	 0	 0	 2	 0	10	 0	 0	 0	 0	 0	 9	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1586	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	71	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1587	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  8	299	  6	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	 16	  0	  0	  0	  0	  0	  0	  0	  0
Otu1588	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	119	 24	  0	  0	  0	  0	  3	  4	  0	  0	  0	  9	 54	 39	  1	  0	  0	  1	  0	  9	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  1	  0
Otu1589	 2	 6	 6	12	 1	 2	 2	 2	 4	 3	 2	 1	 3	16	 0	 4	 1	 4	 2	 5	 1	 2	 0	 3	 1	 2	 5	 3	 2	 2	 0	 0	 2	 3	 0	 0	 3	 5	 4	 0	 1	 0	 3	 1	 0	 0	 0	 0	 0	 5	 0	 2	 4	 1	 0	 4	 3	 0	 1	 2	 3	 2	 1	 0	 2	 6	 0	 0	 2	 0	 0	 1
Otu159	  62	 145	  63	1853	 176	 113	  88	 145	 123	 643	  81	  66	 108	  91	  82	 808	  92	 190	  57	 211	  37	 249	  70	 117	  90	 624	  60	 295	 139	  81	  69	 330	  94	 126	  44	  44	  19	  19	  37	  23	  48	 126	  41	  29	  49	  42	  39	  56	   4	  34	  13	  23	  72	  27	  32	  77	  14	  43	  57	  71	  20	  35	  15	   0	  26	  73	   8	  20	  20	   1	  27	  46
Otu1590	  1	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	125	 19	  0	  0	  0	  0	  3	  0	  0	  2	  0	  0	 14	  6	  0	  0	  0	  1	  2	  0	  0	  0	  0	  0	  5	  1	  0	  0	  0	  0	  0	  0
Otu1591	 3	11	 1	17	 0	11	 2	 1	 1	 7	 0	 4	 9	 1	 2	11	 0	 0	 2	 0	 0	 5	 0	11	 6	 0	 1	 3	 2	 0	 4	 4	 0	 3	 0	 7	 1	 0	 2	 1	 1	 1	 1	 0	 0	 1	 0	 1	 0	 1	 1	 0	 2	 0	 0	 3	 0	 0	 0	 0	 1	 0	 0	 0	 0	 3	 0	 0	 0	 0	 1	 0
Otu1592	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 67	 13	  0	  0	  2	  0	  3	  0	  0	  0	  0	  3	130	 36	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1593	 3	 3	 0	27	 8	38	 2	 0	 0	 5	 1	10	 1	 0	 0	21	20	29	 0	 0	 0	 5	 5	15	 0	 2	 0	 3	14	12	 0	 0	 0	 4	38	10	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1594	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	11	 0	 2	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 2	 0	 0	 0	 0	 0	30	 0	 0	 0
Otu1595	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 7	 0	91	 1	 3	 0	17	 0	18	 0	 1	 0	 0	 1	 5	 0	 0	 3	13	 3	 4	 0	 0	 0	 0	 1	 0	 0	 0	 0	 2	 0	11
Otu1596	 1	 6	 0	68	11	 0	 0	 0	 0	 6	 6	 5	 5	 4	 0	45	15	29	 0	 5	 0	10	 5	 4	 5	 5	 1	30	30	 7	 1	 6	 2	 8	20	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1597	 2	41	45	 0	 0	 1	 0	 7	 3	 2	 0	 0	 2	26	 0	 6	 0	 0	 6	17	 4	 0	 0	 0	 6	15	 0	 1	 3	 0	 0	 0	 9	 0	 0	 1	 0	12	 0	64	 0	 0	 0	 2	 0	14	 0	 0	 0	18	 0	66	 1	 0	 0	 0	 0	 5	 1	 0	 0	 0	 0	 6	 0	 1	 0	 0	 0	 0	 0	 0
Otu1598	17	10	 1	 0	 0	 1	 5	 2	 0	 0	 0	 0	27	40	 0	 0	 0	 3	 4	 6	 1	 0	 0	 0	16	 9	 1	 0	 1	 0	 7	 5	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0
Otu1599	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	 36	  0	152	  0	  0	  0	  1	  1	  2	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  1	  3	  0	  5	  0	  0	  0
Otu16	 150	2468	 359	 347	 148	 220	 167	 731	 783	 288	 160	 158	 276	1584	 146	 224	 412	 304	 158	 666	 126	 167	 345	 370	 226	 336	 178	 120	 883	 175	 174	 189	 307	 138	 491	 127	  31	 170	  98	 464	7255	 573	 138	 222	  84	  99	5716	3009	  34	 165	  45	  97	5475	 205	  80	 197	  50	 108	6095	1212	 360	 147	  39	   2	2814	1723	  20	 105	  73	  11	3287	1536
Otu160	  11	  82	   2	1765	   3	 108	   4	  27	   4	 549	   3	  12	   0	 110	   1	 727	  11	 254	   0	  87	   2	 365	   1	  38	   0	  61	   6	 395	   8	  67	   0	  11	   0	 204	  30	  24	   0	   9	   1	   0	   0	   1	   2	   0	   1	   0	   0	   0	   0	   2	   9	   0	   2	   3	   0	   2	   4	   0	   0	   2	   0	   0	   1	   0	   2	   0	   0	   1	   1	   0	   0	   0
Otu1600	 2	 0	 0	 3	 4	75	 0	 0	 0	 2	 7	48	 1	 0	 0	 1	 3	43	 0	 0	 0	 7	 3	11	 0	 0	 3	 0	18	 2	 0	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0
Otu1601	 1	 2	 0	40	 4	 4	 0	 1	 0	17	 2	 1	 0	 5	 1	 5	 4	10	 0	 0	 0	10	 5	 7	 0	 0	 0	15	24	 7	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1602	 0	 3	 0	 0	 0	 8	 0	 0	 0	 0	 0	 7	 0	 5	 0	 0	 1	46	 0	 0	 0	 0	 2	36	 0	 0	 0	 0	 2	11	 0	 0	 0	 0	 3	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1603	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	14	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 4	 0	96	 0	 0	 0	 1	 0	 2	 0	 0	 0	11	 0	31	 0	 0	 0	 0	 0	34	 0	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	 4	 0	 0	 0
Otu1604	  4	 34	  0	  0	  3	 38	  0	  6	  0	  0	  0	  1	  0	  0	  0	  4	 10	 27	  0	  0	  0	  0	  1	  0	  0	  0	  0	  3	129	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1605	10	33	38	16	 0	11	 9	14	12	 8	 4	 9	23	25	 9	23	 4	17	 7	12	 1	 8	 5	 9	14	 3	15	 1	13	 7	10	 5	10	 2	 6	 3	31	21	23	 7	10	28	 9	 4	 5	 0	 4	10	 4	17	 3	25	 9	11	 9	 9	 2	32	 7	 8	21	13	 2	 1	 7	22	 1	16	 3	 2	 3	10
Otu1606	 0	 0	 0	11	 7	 8	 0	 0	 0	 6	 3	 1	 0	 0	 0	 5	13	 8	 0	 1	 0	32	 3	 1	 0	 0	 0	 4	23	 3	 0	 0	 0	 0	13	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
